514967790,100000043543883
516544572,100000025187804
516568509,100000025187804
516568509,100000065238223
519363215,100000190158435
520316358,100000017224870
520316358,100000070385237
520316358,100000109756778
520316358,100000180796070
116356,100000380118968
116356,100000405486697
1210059,100000286522555
1238444,100000269479557
1240035,100000262778104
1507808,100000229307558
2257996,100000229307558
3417950,100000269565242
3417950,100000414441083
5504937,100000286522555
6713020,100000269479557
6913047,100000203681825
10800213,100000498034400
11809217,100000269479557
22701946,100000274866403
45500602,100000269479557
46213271,100000246797919
46213271,100000404540813
223402152,100000380118968
503150102,100000479942784
507432957,100000203681825
509163151,100000315511428
516544572,100000274866403
519363215,100000479942784
102227,100000790599593
116356,100000582268355
1108225,100000967580342
1210059,100000582268355
1222408,100000967580342
1238444,100000790599593
1240035,100000967580342
1507808,100000582268355
2257996,100000582268355
2257996,100000900946082
2502496,100000790599593
3226903,100000967580342
3417950,100000817174370
5504937,100000582268355
5504937,100000677481666
10203235,100000585283740
11809217,100000790599593
29104730,100000790599593
45500602,100000790599593
46213271,100000510735174
83502007,100000790599593
503150102,100000817174370
505055465,100000601864325
514581252,100000674982715
514967790,100000677481666
516544572,100000650214942
516544572,100000697077155
516544572,100000863788597
516544572,100000993557869
517687611,100000677481666
520316358,100000509826433
520316358,100000579555514
520316358,100000935513656
1239285,100001275767303
1243657,100001148496391
1802913,100001014401056
1802913,100001245498803
2257996,100001025812351
2257996,100001238640635
3417950,100001164137393
3417950,100001199629019
3417950,100001397820038
46213271,100001141246607
46213271,100001478917107
503150102,100001164137393
503150102,100001397820038
513049028,100001275767303
514967790,100001025812351
516544572,100001022739472
516544572,100001109077467
516544572,100001148496391
516544572,100001271462752
516544572,100001275767303
516544572,100001406732467
516568509,100001275767303
516568509,100001325498755
519363215,100001141246607
519363215,100001164137393
519363215,100001263242618
519363215,100001478917107
520316358,100001146891973
520316358,100001200179087
520316358,100001206957346
520316358,100001305357884
520316358,100001485150869
520316358,100001519111235
102227,100001710154954
102227,100002531853422
1108225,100001595332563
1222408,100001595332563
1238444,100001710154954
1238444,100002531853422
1239285,100002585324637
1240035,100001595332563
2257996,100001558733217
2257996,100002391128302
2257996,100002585324637
2502496,100001710154954
2529618,100001558733217
3226903,100001595332563
3417950,100002507981719
3417950,100002591146106
3417950,100002603272354
6713020,100001710154954
6713020,100002531853422
10800213,100002445893509
11809217,100001710154954
11809217,100002531853422
45500602,100001710154954
45500602,100002531853422
46213271,100002084508823
83502007,100002531853422
223402152,100001558733217
223402152,100002391128302
503150102,100002591146106
503150102,100002603272354
509163151,100002141141005
509163151,100002668547649
513049028,100002289955983
516544572,100002289955983
516568509,100002196049015
516568509,100002591239941
517110898,100001710154954
517110898,100002531853422
519363215,100002507981719
116356,100005118000074
1222408,100003284187037
1238444,100004266461950
1238444,100006768781002
1238444,100006806200477
1239285,100002872008238
1240035,100003284187037
1507808,100005118000074
2257996,100004649142933
2257996,100005118000074
2257996,100006496602426
5504937,100002790568008
5504937,100005347481522
5504937,100006806200477
6913047,100002935410456
6913047,100006771850071
29104730,100002935410456
29104730,100006771850071
83502007,100006806200477
507432957,100006771850071
516544572,100002872008238
516544572,100003851959239
516544572,100005121521882
516544572,100006414011818
516568509,100003582884427
517687611,100002902745554
517687611,100002935410456
517687611,100006771850071
520316358,100003540696946
520316358,100006508300375
10800213,100008265490505
520683643,521483225
520683643,541398846
522406615,535157615
522406615,538312121
522406615,538842179
522406615,540532711
522406615,549222731
522406615,550368607
522406615,551469957
522406615,552301899
524562054,562524783
525878981,549468890
526928277,544810722
526928277,548560509
527410412,529431301
527410412,538842179
527410412,540627839
527410412,544810722
527410412,545515979
527410412,549468890
527410412,555358254
527410412,557408882
527410412,558922812
528138012,538312121
528138012,545515979
529431301,538170757
529431301,540275078
529431301,557408882
529431301,558922812
530166818,531546246
530166818,541398846
530166818,549314182
530166818,562524783
531911588,549051520
535570126,547845359
535570126,549222731
538170757,549222731
538312121,538842179
538312121,551469957
538842179,549468890
538842179,551469957
539446581,549314182
541398846,562524783
544810722,545515979
544810722,548560509
545515979,548560509
545515979,549222731
545515979,557408882
549314182,562524783
549468890,555358254
550660743,552301899
557408882,558922812
522406615,578079548
522406615,581382073
522406615,590037593
522406615,591888834
522406615,598610986
522406615,605297213
522406615,610233993
522406615,612641502
522406615,617546637
522406615,619137954
522406615,619381567
522406615,620267505
522581692,565194242
522581692,619137954
522581692,619381567
525878981,621401107
526769957,565194242
526769957,593985517
527410412,588411416
527410412,589777150
528138012,571060740
528138012,578079548
528138012,585499288
528138012,610233993
529431301,608612827
529431301,619381567
530053469,576581962
531546246,590518553
535157615,588985867
535157615,619381567
535570126,584673828
535570126,598706714
535570126,604010608
535570126,627169808
538170757,571060740
538170757,601314781
538312121,571060740
538312121,578079548
538312121,585499288
538312121,590037593
538312121,598610986
538312121,605297213
538312121,610233993
538312121,619381567
538312121,620267505
538842179,590037593
538842179,591189524
538842179,591888834
538842179,598610986
538842179,610233993
540275078,581382073
540275078,601314781
545420908,585499288
545420908,590037593
545420908,598610986
545515979,565194242
545515979,598610986
545515979,605297213
545515979,617546637
545515979,619137954
545515979,620267505
547845359,584673828
547845359,598706714
547845359,604010608
549222731,578079548
549222731,585499288
549222731,590037593
549222731,591888834
549222731,598610986
549222731,605297213
549222731,610233993
549222731,617546637
549222731,619137954
549222731,620267505
549314182,599941979
549468890,588411416
550368607,590037593
550368607,591888834
550368607,619381567
550660743,565194242
550660743,619137954
550660743,619381567
551469957,578079548
551469957,590037593
551469957,591888834
551469957,598610986
551469957,605297213
551469957,610233993
551469957,617546637
551469957,619137954
551469957,619381567
551469957,620267505
552301899,619137954
552301899,619381567
552301899,620267505
555358254,601314781
562101537,596022834
520683643,634265447
520683643,658852149
521483225,634265447
522406615,629564354
522406615,646658976
522406615,653030261
522406615,656976797
522406615,662306301
522406615,678729169
522406615,685036459
522581692,653030261
524562054,634265447
526769957,670580491
526928277,630346551
526928277,634105051
526928277,637648609
526928277,674684754
527410412,628983718
527410412,630346551
527410412,633454537
527410412,634105051
527410412,637648609
527410412,644754551
527410412,662953328
527410412,665682243
527410412,673592791
528138012,632183915
528138012,656976797
528138012,662306301
528138012,678729169
528138012,685036459
529431301,645182738
529431301,646658976
529431301,654761808
529431301,662306301
529431301,673592791
529431301,683512916
530166818,639026403
530166818,684223545
533352520,632529142
535157615,656976797
535570126,627709533
535570126,631349646
535570126,632183915
535570126,640698200
535570126,654761808
538170757,636751588
538170757,645182738
538170757,655015994
538170757,685036459
538312121,632183915
538312121,656976797
538312121,678729169
538312121,684324684
538842179,632183915
538842179,633454537
538842179,634105051
538842179,637648609
538842179,644754551
538842179,665682243
538842179,673592791
538842179,674684754
538842179,684324684
540275078,643795126
540275078,662306301
540275078,685036459
540532711,629564354
540532711,633454537
540627839,644754551
541398846,658815038
541420999,662953328
541987669,647377637
544810722,630346551
544810722,634105051
544810722,637648609
544810722,673204423
544810722,674684754
545515979,634105051
545515979,637648609
545515979,653030261
545515979,659756509
545515979,662113661
545515979,674684754
547845359,627709533
547845359,631349646
547845359,632183915
547845359,640698200
548560509,630346551
548560509,634105051
548560509,637648609
548560509,673204423
548560509,674684754
549222731,640698200
549222731,653030261
549222731,659756509
549222731,662306301
549222731,667233627
549222731,678729169
549222731,684324684
549314182,634265447
549314182,639026403
549314182,684223545
549468890,633454537
549468890,634105051
549468890,637648609
549468890,673592791
550368607,656976797
550368607,683512916
550660743,653030261
551469957,632183915
551469957,633454537
551469957,646658976
551469957,653030261
551469957,678729169
551469957,684324684
552301899,653030261
557408882,633454537
557408882,634105051
558922812,634105051
562524783,634265447
562524783,639026403
520683643,703433855
520683643,729963202
520683643,750559924
522406615,688063556
522406615,691950036
522406615,694071116
522406615,704520608
522406615,707532138
522406615,711362205
522406615,713776007
522406615,713896433
522406615,718537344
522406615,735813425
522406615,742694868
522406615,752379474
524562054,749429532
525878981,724495156
526769957,691950036
526769957,745122117
526769957,747295406
526769957,752832611
526928277,699880641
526928277,713896433
527410412,722749290
527410412,724495156
527410412,740239808
528138012,704520608
528138012,707532138
528138012,707889317
528138012,711362205
528138012,735813425
529431301,724495156
529431301,746001978
529431301,779384887
530166818,690504210
530166818,695740562
530166818,703433855
530166818,749429532
530166818,750559924
531546246,695740562
533230707,690401310
533230707,751672911
535570126,713776007
538312121,691950036
538312121,704520608
538312121,713776007
538312121,718537344
538312121,735813425
538312121,740239808
538312121,752379474
538312121,783208547
538842179,691950036
538842179,713776007
538842179,724495156
538842179,740239808
538842179,752379474
541398846,695740562
541398846,750559924
541420999,697811725
541987669,753057290
544810722,699880641
544810722,724495156
545420908,707889317
545515979,688063556
545515979,704520608
545515979,707532138
545515979,711362205
545515979,713776007
545515979,713896433
545515979,724495156
545515979,735813425
545515979,777533326
547845359,692148271
548560509,699880641
549222731,688063556
549222731,691950036
549222731,694071116
549222731,707532138
549222731,707889317
549222731,708664219
549222731,711362205
549222731,713776007
549222731,735813425
549222731,740239808
549222731,742694868
549222731,770525086
549314182,695740562
549314182,703433855
549314182,729963202
549314182,749429532
549314182,750559924
549468890,724495156
549468890,740239808
550368607,691950036
550368607,707889317
550368607,718537344
550368607,752379474
551469957,688063556
551469957,691950036
551469957,707532138
551469957,711362205
551469957,713776007
551469957,718537344
551469957,735813425
551469957,752379474
555358254,707889317
555358254,740239808
557408882,722749290
557408882,724495156
558922812,691950036
558922812,724495156
558922812,783208547
562524783,690504210
562524783,695740562
562524783,749429532
520683643,1004585151
520683643,1013716572
520683643,1035045656
520683643,1042530180
520683643,1042530185
521483225,834028925
521483225,1013716572
521483225,1030080391
522406615,800338503
522406615,805239109
522406615,812153241
522406615,826927339
522406615,832324215
522406615,1022613350
522406615,1031300289
522406615,1033503528
522406615,1044030160
522581692,1036530395
522581692,1042530180
524562054,1013716572
524562054,1042530180
524562054,1042530185
526769957,1024538096
527410412,838675081
527410412,1032750041
527410412,1044030470
528138012,805239109
528138012,826927339
528138012,1038065737
529431301,826927339
529431301,833983606
529431301,1032750041
530053469,1031220180
530166818,785288352
530166818,842739659
530166818,1035045656
531546246,824284045
531546246,842739659
531546246,1013716572
531911588,834028925
535570126,834270410
538170757,800338503
538170757,808319534
538312121,826927339
538312121,1022613350
538312121,1038065737
538842179,826927339
538842179,1022613350
539446581,1035045656
540275078,1041233202
540532711,1044030160
541398846,1004585151
541398846,1035045656
543102547,1042530136
544810722,1032750041
544810722,1044030160
545420908,1022613350
545515979,1022613350
545515979,1032750041
545515979,1033503528
547845359,834270410
547845359,1036035109
548560509,1034283821
549051520,785288352
549051520,834028925
549222731,798902388
549222731,1022613350
549222731,1038065737
549314182,785288352
549314182,842739659
549314182,1013716572
549314182,1035045656
549468890,838675081
550368607,826927339
550368607,1033503528
550660743,812153241
550660743,1044030160
551469957,826927339
551469957,842013613
551469957,1022613350
552301899,812153241
553096849,787854188
553096849,834028925
562524783,1004585151
562524783,1013716572
562524783,1042530180
520683643,1096759452
521483225,1066218472
522406615,1046220224
522406615,1085256321
522406615,1086986855
522581692,1055670142
527410412,1055670142
527410412,1063710559
528138012,1086986855
529431301,1055670142
529431301,1063710559
529431301,1079618453
529431301,1086986855
531546246,1052763214
531546246,1129765027
531911588,1058632174
531911588,1066218472
531911588,1079396816
531911588,1082555519
533352520,1130821562
535570126,1062793734
535570126,1126551318
538170757,1047731557
538170757,1079618453
538170757,1086986855
538312121,1047731557
538312121,1079618453
538312121,1086986855
538842179,1054530821
540532711,1086986855
541398846,1096759452
541420999,1057832864
541987669,1099961575
545420908,1047731557
545515979,1046220224
547845359,1046940231
547845359,1126551318
549222731,1047731557
549222731,1086986855
549314182,1129765027
550368607,1079618453
550368607,1086986855
550368607,1132431681
551469957,1046220224
551469957,1079618453
551469957,1080828046
551469957,1085256321
551469957,1086986855
558922812,1055670142
562101537,1096414892
520683643,1185503772
520683643,1188058388
520683643,1199409873
520683643,1202727073
520683643,1210798019
520683643,1219873838
521483225,1151509881
521483225,1155040155
521483225,1172539882
521483225,1188679642
521483225,1202727073
522406615,1190676429
522406615,1204165382
522406615,1214724553
522406615,1224735845
522581692,1160156045
524562054,1185503772
524562054,1199409873
525878981,1217097047
526769957,1214724553
526928277,1199072617
526928277,1217097047
527410412,1141909239
527410412,1175026548
527410412,1186725508
527410412,1192465348
527410412,1199072617
528138012,1160612732
528138012,1177027602
528138012,1224735845
529431301,1166679437
529431301,1175026548
529431301,1207952451
529431301,1217097047
530166818,1149285451
530166818,1185503772
530166818,1210798019
531546246,1188058388
531546246,1215397467
531911588,1151509881
531911588,1172539882
531911588,1188679642
533352520,1218125525
535570126,1167008855
538170757,1207952451
538312121,1204165382
538312121,1214724553
538312121,1224735845
538842179,1217097047
539446581,1185503772
540275078,1207952451
540532711,1204165382
541398846,1149285451
541398846,1185503772
541398846,1199409873
541398846,1210798019
541398846,1219873838
541987669,1224586042
544810722,1199072617
544810722,1217097047
545420908,1224735845
547845359,1167008855
548560509,1199072617
548560509,1217097047
549051520,1166475131
549222731,1204165382
549222731,1214724553
549222731,1217097047
549222731,1224735845
549314182,1172388749
549314182,1185503772
549314182,1199409873
549314182,1202727073
549468890,1175026548
549468890,1217097047
550368607,1160612732
550368607,1207778177
550368607,1218125525
550368607,1224735845
551469957,1204165382
551469957,1214724553
551469957,1224735845
553096849,1185503772
555358254,1207952451
562524783,1149285451
562524783,1172388749
562524783,1180875189
562524783,1183585464
562524783,1185503772
562524783,1195869763
520683643,1270189339
521483225,1311197394
522406615,1267947075
522406615,1287011102
522406615,1295520723
522581692,1267947075
522581692,1295520723
524562054,1258930958
524562054,1313388274
525878981,1314024591
526769957,1247250874
527410412,1266446731
527410412,1314024591
528138012,1287011102
528138012,1295520723
529431301,1314767867
530053469,1246286203
530053469,1322144564
530166818,1270189339
531546246,1266731481
533230707,1286803941
535570126,1255962252
535570126,1274185386
538170757,1255962252
538312121,1287011102
538312121,1295520723
538312121,1307763944
538842179,1287011102
541398846,1234069166
541398846,1250801459
541398846,1270189339
541987669,1229648183
543102547,1289566230
545515979,1295520723
545515979,1314024591
547845359,1274185386
549051520,1246286203
549051520,1322144564
549222731,1274185386
549222731,1295520723
549314182,1266731481
549314182,1270189339
549314182,1289566230
549468890,1314024591
550368607,1284351762
550368607,1287011102
550660743,1267947075
550660743,1295520723
551469957,1287011102
551469957,1295520723
552301899,1267947075
552301899,1295520723
553096849,1250801459
555358254,1314024591
562524783,1264366722
520683643,1333081133
520683643,1369587564
520683643,1372183397
521483225,1356483079
521483225,1362455060
521483225,1369587564
521483225,1370284806
521483225,1388885149
522406615,1374171720
522406615,1389248144
522581692,1374171720
524562054,1345879207
524562054,1372183397
525878981,1358340023
525878981,1378942911
526769957,1323181928
526928277,1338756776
526928277,1358340023
526928277,1386611790
527410412,1338756776
527410412,1344206421
527410412,1358340023
527410412,1378942911
528138012,1389248144
529431301,1358340023
530053469,1330535902
530053469,1385381940
530166818,1332225481
530166818,1372183397
530166818,1381528727
530166818,1382904396
531546246,1367753374
531911588,1361177971
535570126,1380446553
538170757,1341214477
538312121,1340332255
538312121,1389248144
538842179,1338756776
538842179,1358340023
538842179,1389248144
539446581,1332225481
540627839,1358340023
541398846,1345879207
541398846,1372183397
541398846,1381528727
544810722,1338756776
544810722,1358340023
544810722,1386611790
545515979,1338756776
545515979,1358340023
545515979,1389248144
547845359,1380446553
548560509,1338756776
548560509,1358340023
548560509,1386611790
549222731,1374171720
549222731,1389248144
549314182,1332225481
549314182,1381528727
549314182,1389226484
549314182,1398456098
549468890,1378942911
550660743,1374171720
551469957,1389248144
552301899,1389248144
553096849,1369587564
553096849,1370284806
555358254,1358340023
555358254,1374361079
555358254,1378942911
555358254,1389248144
558922812,1358340023
558922812,1378942911
562101537,1389226484
562524783,1345879207
562524783,1372183397
562524783,1381528727
